medida500_L,medida500_M,n_students,p01,p02_01,p02_02,p03,p04,p05_01,p05_02,p05_03,p05_04,p05_05,p05_06,p05_07,p05_08,p05_09,p06,p07_01,p07_02,p07_03,p07_04,p07_05,p07_06,p07_07,p08_01,p08_02,p08_03,p08_04,p08_05,p08_06,p08_07,p08_08,p08_09,p08_10,p08_11,p09_01,p09_02,p09_03,p09_04,p09_05,p09_06,p09_07,p09_08,p09_09,p09_10,p09_11,p09_12,p09_13,p09_14,p09_15,p10_01,p10_02,p10_03,p10_04,p10_05,p11_01,p11_02,p11_03,p11_04,p11_05,p11_06,p11_07,p11_08,p11_09,p11_10,p11_11,p11_12,p11_13,p11_14,p12_01,p12_02,p12_03,p12_04,p13_01,p13_02,p13_03,p13_04,p13_05,p13_06,p14_01,p14_02,p14_03,p14_04,p14_05,p14_06,p15_01,p15_02,p15_03,p15_04,p15_05,p15_06,p15_07,p15_08,p15_09,p15_10,p15_11,p16_01,p16_02,p16_03,p16_04,p16_05,p16_06,p16_07,p16_08,p16_09,p16_10,p16_11,p16_12,p17_01,p17_02,p17_03,p17_04,p17_05,p17_06,p17_07,p17_08,p18_01,p18_02,p18_03,p18_04,p18_05,p18_06,p18_07,p18_08,p18_09,p18_10,p18_11
482.782,485.9557931034483,29,2,6,1,3,2,1,4,4,3,3,3,4,3,4,7,3,2,1,1,2,2,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,4,4,4,4,2,4,4,1,4,4,4,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,4,1,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
463.65457692307695,471.62544,26,2,6,2,1,1,1,4,4,4,4,4,4,4,4,9,2,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,2,2,2,3,3,2,2,3,1,1,3,4,1,3,1,3,3,3,3,3,4,3,3,3,3,3,3,1,1,3,2,1,3,1,1,3,3,2,2,2,3,3,3,2,3,3,3,4,4,4,4,4,1,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
498.0432916666667,512.5172916666667,24,1,3,1,2,5,NA,NA,2,NA,NA,NA,NA,NA,NA,4,2,2,2,3,2,3,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,3,3,3,3,4,4,4,3,3,3,2,1,1,3,1,2,2,3,1,1,3,3,2,3,2,3,3,2,3,3,3,3,3,1,1,1,1,1,1,2,1,1,1,1,1,3,1,3,3,3,1,1,3,1,1,1,4,1,1,4,4,4,4,4,4,4,1,4,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,2,1,1
512.7861111111112,503.82129629629634,27,1,3,NA,1,2,1,NA,3,NA,NA,NA,NA,NA,NA,9,1,2,2,2,2,1,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,3,3,4,3,4,4,4,3,2,1,4,2,3,2,3,3,2,3,4,1,1,3,3,3,3,2,4,4,4,3,1,1,1,2,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1
442.583625,424.5775,8,2,2,1,3,5,4,4,4,4,2,4,4,4,2,10,2,2,2,3,3,4,3,4,3,4,3,4,4,4,3,2,3,4,2,2,3,2,3,3,3,3,4,3,4,3,2,2,3,3,4,3,4,3,2,1,4,2,1,3,4,2,4,3,4,3,2,4,3,3,3,4,1,1,1,2,1,1,2,1,1,3,1,2,3,2,2,2,3,3,2,2,4,3,1,4,4,5,5,4,4,4,4,5,5,5,4,4,4,4,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1
493.4916,515.9732,5,2,6,6,5,2,2,4,4,4,4,4,4,4,4,9,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,3,3,3,3,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2
489.7425,481.029,2,2,6,2,2,5,2,1,2,4,4,4,4,4,4,7,1,1,1,1,1,2,2,4,4,4,4,3,3,3,4,3,4,4,3,3,4,3,4,3,3,3,3,4,3,3,2,3,3,3,1,1,2,1,2,2,3,1,1,3,4,1,4,1,3,3,1,4,4,4,4,4,2,1,1,2,1,1,1,1,1,1,1,1,3,1,3,3,3,3,3,3,4,4,4,4,3,4,4,4,3,2,2,2,4,4,2,3,4,3,4,3,3,3,2,1,1,2,1,1,2,1,1,2,1,1
448.2593846153846,438.6193333333333,15,1,NA,NA,5,6,4,4,1,4,1,NA,1,1,NA,6,3,3,3,2,2,2,3,4,4,4,3,4,3,3,3,3,2,3,4,3,2,3,4,4,3,3,3,3,3,3,2,4,3,3,2,2,3,2,1,2,2,1,2,4,2,1,4,1,3,3,2,3,4,3,3,3,3,1,1,3,1,1,1,1,1,2,1,1,3,3,4,1,3,1,3,3,4,4,4,3,1,4,4,3,3,1,1,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482.13506666666666,470.073,15,2,1,1,5,6,1,4,4,4,4,4,4,4,4,6,3,2,1,3,1,2,1,4,3,4,3,4,4,3,2,1,4,4,2,1,1,1,1,3,3,4,1,4,4,3,4,4,4,4,3,1,2,1,1,2,2,3,2,4,4,4,3,4,2,3,2,3,4,3,4,4,2,1,2,1,1,1,2,1,1,2,1,1,3,3,3,1,3,3,3,3,3,4,4,4,4,5,5,5,5,4,5,5,5,5,5,3,3,4,4,4,3,3,3,1,1,1,1,2,1,1,2,1,1,2
474.5730625,461.5455625,16,2,6,6,2,3,1,4,2,4,4,4,2,4,4,6,3,2,1,1,1,2,4,4,4,4,4,4,4,3,3,4,4,4,3,3,4,3,3,4,3,3,4,3,4,4,3,4,4,3,2,1,1,2,2,2,3,2,2,3,3,1,3,2,3,3,2,3,3,4,3,3,3,2,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,3,4,4,3,3,4,3,3,4,4,1,4,3,4,4,4,3,3,2,3,3,3,3,2,1,2,1,1,1,1,1,1,2,1,1
455.9625217391304,444.136,23,1,5,1,3,5,4,4,3,4,4,4,4,4,4,9,3,2,1,2,4,4,3,4,4,4,4,4,4,4,4,4,2,4,4,3,4,3,3,3,4,4,4,4,4,3,3,4,4,2,1,1,4,1,2,2,3,2,2,3,3,1,4,2,3,3,2,3,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,3,3,4,4,1,5,5,5,5,5,5,5,5,5,5,5,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1
491.1912,475.4158,5,2,4,2,2,5,3,1,2,4,4,4,4,1,2,8,3,2,2,2,2,2,3,4,4,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,2,2,4,2,2,2,3,2,3,4,3,2,3,2,3,3,2,3,3,3,3,4,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,4,4,1,3,4,4,4,4,4,1,4,3,4,4,4,3,3,3,3,3,3,3,3,1,2,2,1,1,1,1,2,1,1,1
468.8285,453.4362142857143,14,2,6,1,2,5,2,4,2,4,4,4,4,4,4,8,2,1,1,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,1,2,1,2,4,2,4,3,3,4,4,1,4,4,4,4,4,4,3,4,4,4,2,1,2,1,2,1,4,1,1,1,1,1,3,3,3,3,3,2,3,3,4,3,4,4,4,4,4,3,4,3,5,4,4,4,4,3,3,3,3,3,4,3,3,1,1,2,1,1,1,1,1,1,1,1
487.36578947368423,494.41673684210525,19,2,4,1,2,2,2,2,2,4,4,4,1,1,1,8,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,3,2,2,2,3,2,2,3,3,1,3,1,3,3,2,3,4,3,3,3,2,1,1,1,1,1,2,1,1,1,1,1,3,3,2,1,3,3,3,2,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
464.9435789473684,454.51194736842103,20,2,4,1,2,2,2,4,4,4,4,4,4,4,4,7,2,2,2,2,2,2,2,4,4,4,4,4,4,4,3,3,4,4,2,2,2,2,2,3,3,3,3,3,4,3,3,2,3,3,3,2,3,2,2,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,4,4,4,4,3,3,4,4,4,3,3,4,3,3,2,3,3,3,3,3,3,1,2,2,1,1,1,1,1,1,1,1
501.3912,483.90279999999996,10,1,NA,NA,2,5,2,1,2,1,4,4,3,3,NA,NA,4,1,1,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,3,1,1,3,4,4,4,1,4,4,2,4,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
496.29016666666666,488.41366666666664,12,2,4,3,2,6,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,1,1,1,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,1,1,3,1,4,1,4,1,1,4,4,4,4,NA,4,4,1,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,1,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,2,1
419.0474,417.37559999999996,5,2,6,1,3,5,1,4,1,4,4,4,4,4,4,7,2,2,2,2,2,2,3,4,4,4,4,3,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,2,2,2,2,3,3,2,3,3,1,3,3,3,3,2,3,3,3,3,3,1,1,2,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,1,1,1,1,1,1,1,1,2,1,1
462.43666666666667,456.84566666666666,3,1,6,2,2,2,4,4,4,4,4,4,4,4,1,5,1,2,2,2,1,2,3,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,4,4,3,3,2,2,3,2,2,1,4,2,2,4,4,1,3,3,3,3,2,3,3,3,NA,3,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,3,3,3,4,4,2,4,4,4,2,1,3,3,3,3,4,3,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
487.67333333333335,537.6453333333333,3,2,6,1,2,5,4,4,2,4,4,4,4,4,4,5,3,2,2,2,2,2,2,3,3,4,3,4,4,4,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,4,3,2,2,3,2,3,3,3,3,4,3,3,2,4,2,4,4,4,3,3,3,3,3,2,2,2,1,1,1,2,1,1,1,1,1,3,3,3,3,2,1,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,2,4,4,4,4,2,2,4,2,1,2,1,1,1,1,2,2,2,1
434.7372,422.177,5,2,6,1,2,2,2,4,4,4,4,4,4,4,4,5,2,2,2,2,2,2,3,4,4,4,4,3,4,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,1,1,1,1,1,2,1,1,1,1,1,1,4,2,2,3,2,2,2,3,4,3,4,1,1,3,4,4,1,1,4,4,1,1,3,2,3,2,2,3,2,2,1,2,2,1,1,1,1,1,2,1,1
537.908,540.5166818181818,23,2,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,3,3,3,3,3,3,3,3,3,3,4,4,2,3,4,3,3,3,NA,NA,3,NA,3,2,3,3,2,3,3,3,3,3,3,3,3,2,NA,2,NA,2,2,2,1,NA,1,3,3,2,2,3,3,3,3,2,1,2,2,1,1,1,1,1,2,1,1,3,3,3,3,3,3,3,NA,2,NA,4,3,1,1,1,1,5,2,3,4,4,5,3,3,3,3,3,3,3,3,3,1,NA,2,1,1,1,1,2,1,1,1
546.1905,547.3374,20,1,6,6,5,6,4,4,4,4,4,4,4,4,2,7,4,1,1,2,3,3,3,4,4,4,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,3,1,2,1,3,2,1,4,4,1,3,2,4,3,2,4,3,3,3,3,1,1,1,1,1,1,2,1,1,1,1,2,2,1,3,3,3,1,3,2,4,4,3,5,5,5,5,5,5,4,4,5,5,4,4,3,3,3,3,3,3,3,3,1,1,2,1,2,1,1,1,2,1,1
523.7661304347826,548.2706818181819,23,2,3,1,1,1,2,1,2,4,4,4,1,4,NA,7,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,3,1,4,2,2,4,4,1,4,2,4,4,2,4,4,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523.4155714285714,496.36535000000003,21,1,6,2,1,5,1,4,4,4,4,4,3,3,4,10,4,NA,2,2,1,2,NA,4,4,4,4,4,4,4,4,4,4,4,NA,3,3,NA,NA,3,3,3,3,3,NA,3,NA,NA,NA,2,2,2,3,2,1,1,4,4,2,4,4,1,4,3,4,4,NA,4,4,3,3,2,2,1,2,2,1,1,NA,1,1,1,1,NA,1,1,2,2,2,2,2,2,4,4,1,4,4,4,4,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,1,2,1,1,1,1,1,1,2,1,1
539.13075,566.3945,4,1,4,1,2,3,1,4,1,4,4,4,4,2,1,8,1,1,1,1,1,1,2,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,4,3,4,1,4,4,4,4,4,4,1,1,1,1,1,3,1,4,4,2,4,4,1,4,3,4,4,4,4,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,2,1,3,3,4,4,4,4,1,1,4,1,4,1,4,4,4,1,1,3,3,3,3,3,3,3,3,1,1,2,1,1,1,1,2,1,1,1
486.61109090909093,523.4678181818182,11,2,1,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,2,3,3,3,3,3,3,4,3,4,4,4,4,4,3,2,2,3,2,2,3,3,3,3,3,3,3,3,2,3,2,2,2,3,2,2,2,4,2,1,3,3,1,4,2,3,3,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,2,3,3,1,2,4,4,4,4,4,3,4,3,3,4,4,4,3,4,3,1,2,3,3,3,3,3,1,2,1,1,1,1,1,1,1,1,1
472.3488,495.1718,5,2,3,1,1,2,2,2,2,4,4,1,4,4,4,10,3,2,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,2,1,1,1,1,1,1,4,1,2,4,4,1,4,1,4,4,3,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,4,5,4,5,5,5,4,4,4,4,5,5,3,3,3,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1
519.9386923076923,523.2013076923076,13,2,6,6,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,5,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,2,2,3,2,2,1,3,2,1,3,3,2,3,2,3,3,2,3,4,4,4,4,1,1,1,1,1,1,2,1,1,1,1,1,3,4,3,3,3,3,3,3,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1
490.3634,472.02660000000003,5,1,4,2,3,5,1,NA,NA,NA,NA,NA,NA,NA,NA,5,3,2,2,2,1,2,3,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,2,4,4,4,3,3,4,4,3,4,4,3,4,2,4,3,4,3,2,4,2,4,3,3,4,3,3,3,4,3,3,4,3,3,3,1,1,2,1,1,1,1,1,1,1,1,3,3,3,2,3,2,3,3,4,NA,3,4,4,1,4,4,4,3,4,4,4,1,4,3,3,4,3,3,4,3,3,2,1,2,1,1,1,1,2,1,2,1
499.04200000000003,510.1832,5,2,6,2,2,2,3,2,2,NA,NA,NA,NA,NA,NA,6,4,1,1,1,1,2,2,3,2,2,3,4,2,4,4,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,1,1,1,1,2,2,2,2,3,3,4,4,4,4,3,3,3,4,4,NA,4,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,3,3,3,3,4,4,4,3,1,1,1,1,3,1,1,1,1,1,1,3,2,3,4,3,3,3,3,1,1,2,1,1,1,1,1,1,1,1
522.2591428571428,567.1862857142856,7,2,4,4,2,2,1,4,1,4,4,4,4,4,4,7,4,2,2,2,2,2,3,4,4,4,4,4,4,3,4,4,4,4,3,3,4,3,4,4,3,3,4,4,4,3,3,4,4,2,2,2,3,2,2,1,4,NA,1,4,NA,1,4,2,4,4,2,4,3,4,3,4,1,2,1,2,1,1,1,1,1,1,1,1,3,1,3,2,2,1,3,1,2,4,4,4,4,4,3,3,4,3,3,4,4,4,3,3,3,3,2,2,3,3,3,2,1,2,1,1,1,1,1,2,1,1
553.963923076923,579.3837692307692,13,2,4,1,2,5,1,2,2,4,4,4,1,4,2,8,4,1,2,1,1,2,3,4,4,4,3,3,4,4,3,3,3,4,3,3,4,3,3,4,3,4,4,4,3,3,3,4,4,2,1,1,3,1,3,2,4,2,2,4,4,1,3,3,4,4,3,4,3,3,2,3,2,1,1,2,1,1,1,1,1,1,1,1,2,2,3,3,3,1,2,2,4,4,4,4,4,1,4,4,4,1,4,4,4,1,4,3,3,3,3,2,3,3,3,1,2,2,1,1,1,1,1,1,1,1
479.38757142857145,518.4259999999999,7,2,6,6,1,2,3,2,2,4,4,4,4,4,4,7,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,1,1,4,1,1,4,4,1,4,1,4,4,2,4,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,2,1,1,1,1,1,1,1,1,1
471.65828571428574,507.94599999999997,7,2,4,2,1,2,2,4,4,4,4,4,4,4,4,6,2,1,1,1,1,2,4,4,4,4,3,4,4,4,4,4,2,4,4,4,4,4,4,4,2,1,3,4,4,4,4,4,4,3,1,1,4,1,2,2,3,1,1,3,4,3,4,1,4,4,2,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,3,1,3,2,4,4,4,5,5,5,5,5,5,5,5,4,5,5,5,4,2,3,3,3,3,3,3,1,2,2,1,2,1,1,1,1,1,1
520.2704,500.9052,5,1,4,2,2,2,1,4,2,4,4,4,4,4,4,6,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,2,3,3,2,2,3,3,3,3,3,3,3,1,3,3,2,2,2,3,1,2,2,3,2,2,3,3,2,4,1,4,3,2,3,4,4,4,4,1,1,1,3,1,1,1,1,1,1,1,1,3,1,3,1,3,1,1,3,1,4,4,4,4,1,4,4,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,2,1,2,2,1,1
512.4568888888889,540.4224444444444,9,2,6,2,2,5,1,NA,NA,NA,NA,NA,2,1,NA,7,3,2,2,2,2,2,3,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,3,1,3,1,3,2,3,3,2,3,3,1,4,3,4,4,2,3,3,3,3,4,1,1,NA,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,3,4,4,1,4,4,4,1,4,4,4,4,4,3,3,3,3,2,3,3,3,1,2,1,1,2,1,1,1,2,1,1
573.8716111111111,599.0980555555556,18,1,6,6,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,2,2,2,2,2,3,3,3,4,3,3,4,3,3,3,4,3,3,2,3,2,3,3,3,2,3,3,4,4,3,3,3,3,2,2,3,2,2,2,3,2,2,3,3,2,3,3,3,3,2,3,3,3,3,3,2,1,2,1,1,1,1,1,1,1,1,1,3,3,2,2,3,2,2,2,4,4,4,3,5,5,4,4,4,4,4,4,4,4,4,2,2,3,3,3,2,3,2,2,2,2,1,2,1,1,2,1,1,1
532.2057142857143,465.9441428571429,7,2,6,1,2,2,NA,NA,2,NA,NA,NA,NA,NA,NA,7,2,1,2,2,3,2,2,4,3,4,3,3,3,4,4,4,3,4,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,2,2,2,4,2,2,1,3,2,1,3,3,1,4,2,3,3,2,4,3,3,3,3,1,1,1,2,1,1,1,1,1,1,1,1,3,3,3,2,3,3,3,3,3,3,4,3,4,4,4,3,4,3,4,3,4,3,3,3,2,3,2,2,3,3,3,2,1,1,1,1,1,1,1,1,1,1
502.2554,499.1964,5,1,3,1,2,2,1,4,2,4,4,4,4,4,4,9,4,1,1,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,2,1,3,1,2,2,3,3,2,3,3,2,3,2,3,3,2,3,3,3,3,3,2,1,1,1,1,1,2,1,1,1,1,1,3,3,3,3,2,3,3,2,4,4,4,4,5,4,4,4,5,3,4,4,4,3,3,3,NA,4,3,3,3,3,3,2,2,1,1,2,1,1,1,2,1,1
493.0377142857143,484.3273571428572,14,2,6,3,2,3,3,4,3,4,4,4,4,4,4,6,3,2,2,3,2,3,2,4,2,3,4,3,4,4,4,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,2,1,1,1,4,3,2,4,4,4,4,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,3,2,2,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,2,2,3,3,2,1,2,1,2,1,2,2,2,2,2,2
528.6463846153846,524.0540769230769,13,1,3,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,8,3,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,2,1,3,1,2,2,3,2,2,3,3,2,3,2,4,4,2,3,3,3,3,4,1,1,1,1,1,1,1,1,1,2,1,1,3,1,2,2,2,2,3,2,4,4,4,5,5,4,4,5,5,4,4,4,5,1,1,4,3,3,4,3,4,3,3,2,1,2,1,1,1,1,1,2,2,1
534.0732,585.4094666666666,15,1,4,3,1,5,1,4,3,4,4,4,3,4,NA,10,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,3,2,3,2,2,3,3,2,3,2,3,3,2,3,3,3,3,3,2,3,3,2,1,1,3,1,1,3,1,3,1,1,1,1,1,1,1,1,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,2,2,2,1,NA,1,1,1,1
421.3878571428571,438.659,7,1,3,1,1,1,1,NA,2,NA,NA,NA,NA,NA,NA,8,4,2,2,2,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,3,2,2,2,3,1,2,3,3,1,4,1,4,4,2,3,3,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,3,4,3,4,4,3,4,4,4,4,4,4,1,4,4,4,1,4,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1
517.3325416666667,523.8472083333334,24,2,4,1,1,3,2,1,3,1,4,4,4,4,2,6,3,2,3,2,3,2,3,3,4,3,3,4,3,3,4,3,3,4,3,4,3,4,3,4,4,3,4,3,4,4,3,4,4,3,4,2,4,1,4,2,3,2,2,4,3,4,3,2,3,3,3,4,3,3,4,3,2,2,2,2,1,1,2,1,1,1,1,1,3,3,3,2,2,1,2,2,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,3,3,4,1,1,1,1,1,NA,1,1,1,1,1
634.01175,574.8145,4,1,6,6,2,4,NA,NA,NA,4,4,4,4,4,4,8,2,1,2,2,1,2,2,4,3,4,2,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,2,2,2,2,2,3,2,4,2,2,3,3,1,3,2,3,3,3,3,4,4,NA,4,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,4,3,1,1,1,1,1,1,1,1,1,1,1
507.5823125,532.77625,16,2,3,1,1,5,1,4,2,4,4,4,2,2,4,9,3,1,1,1,1,2,1,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,3,3,3,3,4,4,4,4,1,1,1,1,1,1,4,4,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
415.66685714285717,403.5362857142857,7,1,3,1,3,5,1,4,1,4,4,4,1,4,1,NA,4,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,2,4,3,3,3,4,4,4,3,3,3,3,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,3,3,3,3,3,3,4,5,5,5,5,5,5,3,5,5,5,5,5,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1
447.9404285714286,467.0132857142857,7,2,4,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,5,3,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,2,2,2,3,1,2,3,3,1,3,3,3,3,2,3,3,3,3,3,2,2,2,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,2,2,2,1,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,3,3,2,1,2,2,1,1,1,1,2,1,1,1
