medida500_L,medida500_M,n_students,p01,p02,p03_01,p03_02,p03_03,p03_04,p03_05,p04,p05_01,p05_02,p06_01,p06_02,p06_03,p06_04,p06_05,p07,p08_01,p08_02,p08_03,p08_04,p08_05,p08_06,p08_07,p08_08,p08_09,p08_10,p08_11,p08_12,p09,p10_01,p10_02,p10_03,p10_04,p10_05,p10_06,p11_01,p11_02,p11_03,p11_04,p11_05,p11_06,p11_07,p11_08,p11_09,p11_10,p11_11,p12_01,p12_02,p12_03,p12_04,p12_05,p12_06,p13_01,p13_02,p13_03,p13_04,p13_05,p13_06,p13_07,p13_08,p13_09,p13_10,p13_11,p13_12,p13_13,p13_14,p14_01,p14_02,p14_03,p14_04,p14_05,p14_06,p14_07,p14_08,p14_09,p14_10,p14_11,p15_01,p15_02,p15_03,p15_04,p15_05,p15_06,p15_07,p15_08,p15_09,p16_01,p16_02,p16_03,p16_04,p16_05,p16_06,p17_01,p17_02,p17_03,p17_04,p17_05,p17_06,p18_01,p18_02,p18_03,p18_04,p18_05,p18_06,p18_07,p18_08,p18_09,p19_01,p19_02,p19_03,p19_04,p19_05,p19_06,p19_07,p19_08,p19_09,p20_01,p20_02,p20_03,p20_04,p20_05,p20_06,p20_07,p20_08,p20_09,p21_01,p21_02,p21_03,p21_04,p21_05,p21_06,p21_07,p22_01,p22_02,p22_03,p22_04,p22_05
457.6084285714286,460.0442,11,2,1,NA,2,NA,NA,NA,2,6,5,NA,NA,NA,NA,2,2,3,2,1,3,2,2,3,2,4,1,2,3,1,2,1,1,1,1,1,1,4,2,1,1,3,2,3,2,3,3,1,1,1,1,1,1,3,1,NA,7,3,5,4,3,3,2,NA,1,1,7,1,1,2,2,1,2,2,1,2,1,1,3,1,2,4,3,4,2,4,4,1,4,1,1,1,1,4,3,2,1,1,1,3,2,3,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,4,3,4,3,2,3,4,3,3,4,2,2,2,2,2,3,2,2,4,3,4
543.944090909091,538.3631363636364,22,2,1,2,NA,2,2,NA,2,6,NA,2,NA,NA,NA,NA,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,6,1,1,6,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,7,4,4,4,3,2,2,2,2,5,2,2,2,2,NA,2,2,2,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,1,4,3,3,3,3,5,5,5,3,3,2,4,3,3,4,3,3,3,3,3,4,4,1,1,1,5,1,3,4,3,2,2,2,2,2,2,2,3,NA,1,1,1,1,2,3,2,1,1,3,1
512.2341875,531.4678125,32,2,1,NA,2,NA,NA,NA,2,4,3,2,2,2,2,2,2,2,2,1,2,3,2,3,2,3,1,2,2,1,2,2,4,1,1,4,3,4,4,4,3,4,4,3,3,4,4,3,3,3,2,3,3,7,4,5,5,4,5,5,4,4,5,4,4,4,4,1,1,2,2,2,2,2,1,1,1,1,3,3,2,4,3,3,3,3,2,1,3,2,3,3,3,5,4,5,4,3,2,3,4,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,1,3,1
512.0709482758621,520.3240172413794,58,1,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,3,3,3,2,2,3,4,4,4,1,3,3,3,3,4,5,3,4,5,1,3,2,1,1,2,3,2,1,4,3,1,2,1,1,2,1,4,4,7,7,6,6,7,5,5,4,6,4,4,6,2,2,2,2,2,2,2,2,2,1,1,4,3,4,4,3,3,3,3,3,4,4,3,3,4,4,4,5,4,3,2,3,4,NA,3,4,4,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,3,2,2,3,2,4,1,4,2,1,2,2,2,2,2,4,2
534.5143333333333,526.7540508474576,60,1,1,NA,2,NA,NA,NA,2,6,3,2,2,2,2,2,1,2,2,1,1,2,1,2,2,2,1,2,2,4,1,1,2,1,1,2,3,3,3,1,1,4,4,1,2,3,3,3,2,3,2,2,2,7,7,7,7,7,7,5,5,5,4,7,7,7,7,2,2,2,2,2,2,2,1,2,1,1,2,2,2,3,3,3,3,2,3,1,2,2,2,2,3,2,3,2,1,1,1,3,4,4,2,3,2,2,2,2,1,1,4,1,1,4,1,3,3,3,3,2,2,2,3,3,2,1,4,3,4,2,2,2,2,2,2,2,3,2
561.9801176470588,564.968,17,2,1,NA,NA,2,NA,NA,2,4,4,NA,NA,NA,NA,2,1,1,1,1,1,2,1,1,2,2,1,2,2,4,1,1,5,1,1,5,1,3,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,3,4,3,7,4,4,4,3,3,3,3,4,4,3,1,2,2,2,2,2,2,2,2,1,1,3,3,3,4,4,4,4,4,4,2,3,1,1,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,2,1,1,2,2,3,2,1,1,4,1
463.1345,442.27472727272726,22,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,2,3,3,1,1,3,1,2,1,3,1,3,1,5,1,1,2,1,1,2,3,4,4,1,1,4,4,4,3,4,1,1,1,1,1,2,2,5,4,3,5,5,5,5,2,2,4,5,2,2,1,1,2,2,2,2,2,2,1,1,1,1,3,3,2,3,3,3,3,3,2,1,2,1,1,1,2,3,3,3,2,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,4,1,2,1,4,1
501.76545098039213,474.89743396226413,54,2,1,NA,NA,NA,2,NA,2,3,1,NA,NA,NA,NA,NA,1,1,1,1,1,4,1,1,1,1,1,2,1,2,4,4,4,1,1,4,1,3,1,1,1,4,4,2,1,3,3,1,1,1,1,3,1,6,2,3,7,4,5,5,3,2,2,3,3,1,4,1,2,2,2,2,2,2,1,1,1,1,3,2,3,4,3,3,3,4,2,4,2,3,2,3,2,2,3,4,2,3,2,5,4,5,4,5,4,5,4,5,4,4,1,1,1,1,4,4,4,4,3,3,4,4,3,4,3,3,1,1,1,1,1,1,2,4,2,1,3,1
516.173775862069,499.8342075471698,58,1,1,NA,NA,2,NA,NA,2,6,3,NA,NA,NA,NA,2,1,3,3,2,3,3,2,3,2,1,1,3,2,1,3,3,6,2,2,2,1,2,1,1,1,3,4,4,4,4,4,1,3,1,1,3,1,3,3,2,4,5,4,4,2,2,2,2,3,3,4,2,2,2,2,1,2,2,1,1,1,1,4,4,4,4,4,4,4,4,4,3,5,1,5,5,5,5,4,4,5,4,3,5,5,5,5,5,5,5,5,5,1,1,1,1,2,1,1,1,5,4,4,4,4,4,4,4,4,4,2,1,1,1,1,1,3,1,2,1,3,1
492.41935714285717,474.93501754385966,59,1,1,NA,NA,2,NA,NA,2,6,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,3,1,3,1,1,1,1,1,1,2,1,1,1,4,4,1,4,3,1,1,1,1,1,1,7,2,2,7,4,3,4,3,2,2,4,2,1,3,1,1,1,2,1,2,1,1,1,1,1,3,3,3,3,3,3,3,4,3,1,2,1,1,1,2,2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,4,2,2,2,2,2,2,3,3,2,2,2
522.5633,499.7652,10,2,4,NA,2,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,1,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,7,6,7,7,5,6,6,3,4,3,1,1,1,3,2,2,2,2,2,2,2,2,2,1,1,3,3,3,4,3,3,3,3,3,NA,2,2,3,3,3,5,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,2,2,2,2,2,2,2,2,2,3,2
469.62758139534884,458.90035,48,2,1,NA,NA,2,NA,NA,2,2,1,NA,2,2,NA,NA,2,2,2,1,2,3,1,2,1,2,1,2,2,1,NA,3,3,NA,1,2,1,3,2,1,1,1,1,2,2,3,3,2,2,2,1,2,2,7,3,3,4,6,4,5,4,3,2,3,3,1,3,2,NA,2,2,NA,2,2,1,2,1,1,4,3,4,4,4,4,3,4,3,1,2,5,3,4,4,3,4,3,1,1,1,4,4,4,4,4,4,4,4,4,1,1,1,1,1,3,1,NA,4,3,3,3,3,NA,3,3,1,1,3,2,2,2,2,2,2,3,2,2,3,2
485.2039393939394,460.1663823529412,36,2,NA,NA,2,NA,NA,NA,2,NA,NA,1,1,1,1,1,2,2,2,3,1,3,2,2,3,4,1,2,2,4,3,1,1,1,1,1,3,4,3,1,1,4,3,2,2,4,4,1,1,1,1,1,1,1,1,2,1,1,1,3,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,1,1,4,3,4,4,3,3,4,4,4,1,2,5,3,1,4,2,2,1,1,1,1,3,3,3,4,3,1,3,3,4,1,4,1,1,1,1,1,4,3,3,2,2,NA,1,2,2,3,2,3,3,2,2,2,2,3,2,2,2,3,2
466.7375,445.831,2,1,NA,NA,NA,2,NA,NA,2,3,3,NA,NA,NA,NA,2,2,1,1,1,3,3,1,1,1,1,1,1,1,1,2,1,4,2,1,6,1,2,1,1,1,3,1,1,3,2,2,1,1,1,1,2,2,3,2,3,3,4,3,3,2,3,2,1,2,2,2,1,1,2,2,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,4,2,2,2,3,4,5,3,1,1,3,1,4,4,4,4,1,1,4,4,4,1,1,1,1,1,1,1,1,1,4,3,3,3,NA,3,3,NA,4,3,1,1,1,2,2,2,NA,2,2,3,2
600.9796249999999,563.3055,8,2,1,1,2,1,1,1,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,5,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,3,2,2,1,1,1,1,1,6,4,5,6,5,4,4,3,3,3,1,2,1,3,1,1,1,2,1,2,2,1,1,1,1,3,3,3,4,3,3,3,3,3,1,2,1,1,5,5,1,2,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,3,2,2,2,2,2,2,3,2,1,2,1
474.6246923076923,478.59998039215685,54,1,2,NA,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,1,1,1,1,1,1,2,5,3,2,2,1,1,2,2,4,2,3,2,3,3,2,2,3,3,2,2,1,1,1,1,2,1,3,3,2,3,3,2,3,2,3,3,3,3,1,1,1,2,2,2,2,1,1,1,1,2,3,3,4,3,3,3,3,3,3,2,3,2,3,3,3,2,3,2,2,NA,4,4,4,4,4,1,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,3,NA,3,3,3,3,3,2,2,1,1,1,3,3,2,2,3,2
494.14792307692306,469.7729166666667,13,2,1,NA,2,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,2,2,3,1,2,2,1,2,2,1,1,2,2,1,1,2,4,1,1,4,4,4,3,1,1,2,1,2,2,3,4,1,1,1,1,1,1,7,7,1,7,1,4,4,3,5,4,5,4,2,1,2,2,1,1,2,2,2,1,2,1,1,2,3,2,3,3,4,3,NA,4,2,2,2,2,2,5,3,5,3,1,1,3,4,4,4,4,4,3,4,4,4,3,3,NA,1,1,1,1,4,1,4,3,3,3,NA,3,3,2,2,3,2,2,3,2,2,3,2,2,2,3,2
511.7374,490.8436136363636,44,2,1,NA,2,NA,NA,NA,2,3,NA,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,5,NA,NA,6,NA,NA,6,2,3,3,1,1,4,4,4,4,3,4,1,1,1,1,1,1,6,4,2,7,3,5,6,3,5,4,6,3,3,4,1,2,2,2,2,2,2,2,1,1,1,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,4,3,3,2,2,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,3,2,3,2,2,3,3,3,2,2,2,2,2,2,2,2,3,2,2,3,2
470.01015789473684,447.80417647058823,57,1,1,NA,2,NA,NA,NA,2,3,1,1,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,1,1,3,2,3,1,2,1,4,NA,3,2,3,3,1,1,1,1,1,1,4,4,3,3,3,3,3,3,4,4,3,3,3,3,1,1,2,2,2,2,2,1,1,1,1,4,2,3,4,4,4,4,4,3,1,2,3,2,2,3,5,5,4,5,3,2,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,4,4,4,4,NA,4,NA,NA,4,4,1,1,4,1,4,4,3,2,1,4,1
478.7173725490196,441.94996296296296,55,1,1,NA,2,NA,2,NA,2,2,1,1,1,1,1,1,2,NA,2,NA,NA,3,NA,NA,NA,2,NA,NA,NA,3,3,NA,3,1,1,3,3,4,4,1,1,4,4,2,1,4,4,1,2,2,1,2,2,6,4,3,7,3,3,4,3,3,2,3,4,4,3,NA,2,NA,2,NA,2,2,NA,NA,NA,NA,4,4,2,4,4,4,4,4,2,1,3,2,1,NA,1,3,3,2,2,1,1,4,4,4,4,4,3,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,NA,2,NA,2,2,1,1,1,1,2,3,2,1,1,3,2
524.3390754716982,545.5885094339623,53,1,1,NA,2,NA,NA,NA,2,3,1,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,1,1,1,2,3,2,2,3,1,3,2,3,1,1,1,4,2,3,2,4,2,1,2,1,1,2,1,2,3,4,5,4,4,4,3,2,2,2,2,3,6,1,2,2,2,2,2,2,2,1,1,1,3,2,2,3,2,2,3,3,2,2,2,3,2,1,2,3,3,2,3,3,3,4,4,4,4,4,4,4,5,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,3,2,2,2,2,2
435.4813571428571,446.29992857142855,14,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,2,3,3,2,2,2,1,3,2,2,1,2,2,4,2,1,3,2,1,3,2,4,3,1,1,4,4,2,3,4,4,1,2,2,1,2,1,7,1,NA,2,1,3,3,1,3,4,3,2,3,1,1,2,2,2,2,2,2,1,1,1,1,2,1,3,4,3,3,4,2,2,1,2,1,2,2,3,3,3,2,1,1,2,3,4,3,2,4,1,1,4,2,1,2,2,2,2,4,1,2,4,3,2,2,2,3,2,2,3,2,4,2,2,1,1,2,3,2,2,1,3,2
528.4569523809524,510.1282380952381,42,1,1,NA,NA,2,NA,NA,2,5,1,NA,NA,NA,NA,NA,2,2,3,1,2,3,1,2,2,3,1,1,3,5,3,3,4,3,3,4,1,4,2,1,1,4,1,1,3,4,2,1,1,1,1,1,1,3,3,3,3,4,4,4,3,4,3,3,3,3,3,1,2,2,2,2,2,2,1,2,1,1,3,3,3,3,3,3,3,3,3,2,4,4,2,3,3,4,3,3,2,1,1,4,4,4,4,4,3,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
466.4635625,452.0172692307692,30,1,1,NA,NA,NA,2,1,2,2,2,2,1,1,1,1,2,3,3,1,2,3,2,3,3,2,1,2,2,3,2,1,2,2,1,2,4,4,4,1,NA,4,2,3,1,3,3,NA,3,2,2,NA,2,7,6,7,6,7,6,6,6,6,5,5,5,6,6,2,1,1,2,2,2,2,2,2,1,1,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,1,2,4,4,4,4,4,4,5,5,5,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,3,3,3,3,2,3,2,3,2,3,3,3,3,3,2
504.84766666666667,501.43975675675676,39,1,1,NA,NA,NA,2,NA,2,2,1,1,NA,NA,NA,NA,2,2,3,2,4,1,3,4,3,3,2,4,3,4,3,1,4,3,1,4,4,3,4,1,1,3,4,3,4,4,4,2,2,4,4,3,3,6,5,3,4,3,7,NA,4,4,7,7,2,2,4,1,2,2,2,2,2,2,2,2,1,1,4,3,2,4,3,4,4,4,4,3,4,4,3,3,5,3,4,3,1,1,1,3,4,3,3,4,3,4,5,5,2,3,2,2,2,3,2,2,4,3,2,2,2,2,2,2,2,NA,4,2,3,4,2,2,2,3,2,2,3,2
578.962375,585.4810833333333,48,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,4,1,1,4,1,3,1,2,2,1,1,1,2,1,1,2,2,1,2,2,1,5,5,4,5,3,2,2,3,3,5,1,1,1,2,1,2,2,2,1,2,1,1,2,1,1,3,3,3,4,2,4,3,3,2,1,2,3,1,3,3,4,3,1,1,1,2,4,4,3,4,4,3,4,1,3,4,3,1,1,1,1,1,1,1,3,3,3,2,2,3,2,2,2,4,2,2,2,1,1,2,3,2,2,3,2
519.7857857142857,487.4847142857143,14,2,1,NA,NA,NA,2,NA,1,3,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,5,2,2,5,2,4,NA,1,2,3,2,4,4,4,4,1,4,2,1,1,2,4,4,3,5,2,5,3,2,NA,4,2,2,1,4,1,1,2,1,2,1,2,2,2,1,1,3,2,3,4,4,3,3,3,2,1,3,4,1,2,2,3,3,2,2,3,3,3,3,3,3,3,1,1,3,3,1,1,1,1,1,3,3,2,3,2,3,2,2,2,2,3,2,2,4,2,1,1,1,2,NA,3,1,1,3,1
587.2827454545454,594.3295370370371,55,1,1,2,2,2,2,NA,2,5,3,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,3,1,1,3,1,2,1,1,1,4,1,4,1,4,1,1,1,1,1,2,1,4,3,3,3,7,3,3,3,3,2,2,2,2,3,1,2,2,2,1,2,2,1,1,1,1,4,4,4,4,4,4,4,4,4,2,3,4,4,4,4,5,5,4,3,4,3,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1
519.50625,512.6723,20,2,1,2,2,2,2,NA,2,5,1,NA,NA,NA,NA,NA,1,2,2,1,2,2,2,2,2,1,2,2,1,1,1,3,1,1,3,1,2,4,3,2,1,4,3,3,3,3,3,2,2,2,1,1,1,6,6,5,5,4,5,5,4,5,5,5,5,4,4,1,1,1,2,2,2,2,2,1,1,1,3,2,3,4,3,3,3,2,2,1,2,2,3,3,4,3,3,3,3,2,2,3,4,3,4,3,3,4,3,4,1,1,1,1,4,4,1,1,1,2,3,3,3,2,3,3,2,2,2,1,1,2,2,1,2,1,1,1,3,1
518.7867727272727,560.3126363636363,22,1,1,NA,NA,2,NA,NA,2,1,1,2,NA,NA,NA,NA,1,3,2,2,2,2,2,3,2,2,2,3,2,2,1,2,3,1,2,3,3,4,4,3,3,4,3,4,4,4,4,2,2,2,1,2,1,6,5,6,4,5,6,6,4,5,5,6,7,5,7,1,2,2,2,2,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,2,2,2,1,3,3,3,4,3,3,4,3,3,1,1,1,1,3,1,1,1,3,2,2,2,2,2,2,2,2,2,4,3,3,2,2,2,3,2,3,2,4,3
582.1009750000001,583.526025,40,2,2,NA,NA,2,2,NA,2,6,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,NA,2,2,2,2,2,2,1,2,2,2,2,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,5,3,4,5,4,4,4,2,2,2,3,2,2,3,2,2,1,2,2,2,2,2,1,1,1,3,3,3,3,4,4,4,4,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,4,3,3,3,3,3,3,3,3,3,3,1,1,2,2,2,2,3,2,2,2,2
540.5953333333333,553.7158000000001,30,2,1,2,2,2,2,NA,2,3,1,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,NA,1,2,4,1,3,NA,1,1,3,1,1,3,4,4,1,NA,2,1,2,2,7,2,4,6,4,3,4,3,3,4,3,4,4,4,1,2,1,2,2,2,2,1,NA,1,1,3,NA,3,4,3,3,3,3,3,NA,3,4,3,4,3,4,3,3,3,1,2,4,1,1,4,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,2,1,1,2,2,2,2,2,NA,1,1,1,2,2,NA,3,1,1,3,1
520.8329230769231,543.3355384615385,13,2,1,NA,NA,NA,2,NA,2,4,3,NA,NA,NA,NA,2,2,1,1,1,3,2,1,1,1,1,1,1,1,1,1,2,5,1,2,5,3,4,2,1,1,2,3,1,2,3,4,1,2,2,1,2,2,2,2,4,3,5,3,2,1,1,4,3,4,3,3,1,2,2,2,2,2,1,1,2,1,1,2,1,3,3,3,3,3,2,3,3,3,3,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,2,1,1,2,2,1,1,2,1
501.234,487.522,11,1,1,2,2,1,2,1,2,3,2,2,2,2,2,1,1,2,1,1,2,2,2,2,2,1,1,2,2,1,2,3,3,2,3,3,1,4,3,1,1,3,1,1,2,4,4,2,2,2,1,1,2,4,2,3,3,3,3,3,2,3,3,4,2,3,3,2,2,2,2,2,2,2,1,1,1,1,4,3,4,4,4,4,4,4,4,1,2,3,2,3,4,5,5,4,4,3,3,4,4,4,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,4,4,4,3,3,3,3,3,3,4,2,2,2,2,2,2,1,1,1,4,1
500.86537931034485,491.3951724137931,30,2,2,NA,2,NA,NA,NA,2,5,3,1,1,1,1,1,2,NA,1,NA,1,1,1,1,2,1,2,1,1,1,NA,2,NA,NA,2,NA,4,4,4,2,1,3,1,2,3,4,4,3,1,1,1,1,1,7,7,7,7,4,7,7,4,7,7,7,7,7,7,1,2,2,2,2,2,2,2,2,1,1,4,4,4,4,4,4,4,4,4,1,3,3,3,3,5,4,5,4,2,5,3,4,4,4,4,4,1,4,4,4,4,1,1,1,4,1,1,1,1,3,3,3,3,3,3,3,3,2,4,1,1,1,1,1,1,4,1,4,4,3
550.0308,530.2076,5,2,1,2,NA,2,2,NA,2,6,6,2,2,2,2,2,1,2,1,1,2,2,1,2,1,1,2,2,1,3,1,NA,3,1,1,4,1,3,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,3,2,4,4,5,3,3,2,3,3,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,3,3,3,4,3,3,3,3,3,2,2,4,3,3,4,5,3,2,1,1,2,1,3,3,4,3,1,4,4,4,4,4,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,3,4,2,2,2,2,2,3,3,2,2,3,2
484.0308,485.0838,10,1,1,NA,NA,NA,NA,2,2,4,3,NA,NA,NA,NA,2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,4,1,2,4,1,4,4,3,2,4,4,3,3,4,4,1,2,2,1,1,1,5,5,3,5,4,4,4,3,3,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,4,4,4,4,3,2,4,5,5,4,5,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,3,4,3,4,4,4,3,4,3,4,1,1,1,1,2,2,3,2,1,4,1
576.3314375,602.141294117647,17,2,1,1,2,1,1,1,2,3,3,2,2,2,2,2,1,1,1,2,1,3,2,1,2,1,2,1,2,5,1,1,5,1,1,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,7,7,7,7,7,7,4,7,7,4,2,1,4,1,1,2,2,1,2,2,1,2,1,1,4,4,4,4,4,4,4,4,4,1,3,3,3,3,3,4,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,4,1,1,1,1,1
585.5495263157894,542.936,20,2,1,2,1,2,2,NA,2,6,6,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,7,5,6,6,5,4,4,3,4,4,3,2,1,3,2,1,1,2,2,2,2,2,1,1,1,3,2,3,4,3,3,3,4,2,2,5,4,3,2,4,5,3,1,1,1,1,4,4,1,4,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,3,3,3,3,3,3,3,3,2,1,1,1,1,1,4,3,1,1,2,1
561.7145333333333,560.6987021276595,47,1,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,2,3,2,2,1,1,2,2,2,2,2,2,4,2,2,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,7,3,6,5,5,5,5,6,5,6,3,4,4,4,2,2,2,2,1,2,2,2,1,1,1,3,3,3,3,4,3,4,4,3,3,4,3,3,3,3,4,4,2,2,1,2,4,3,3,4,4,3,4,3,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,2,2,3,1,2,2,1,2,2,3,2,2,3,1
575.7861578947369,548.8187368421053,19,2,2,NA,2,NA,NA,NA,2,2,2,2,2,2,2,NA,1,1,1,1,1,2,2,1,2,1,1,3,2,5,5,1,4,5,1,4,1,2,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,7,7,7,7,4,5,5,3,4,4,1,1,NA,NA,2,2,2,2,1,2,1,1,2,1,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,5,4,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1
519.7426333333333,544.3181612903226,31,2,1,2,2,2,1,1,2,4,2,2,2,1,1,1,1,1,2,1,1,3,2,1,2,2,2,1,1,1,1,2,3,1,1,3,2,4,4,1,1,3,1,4,3,4,4,4,3,2,1,3,4,4,3,4,7,5,4,3,2,3,4,4,6,2,3,1,2,2,2,2,2,1,1,1,1,1,3,3,1,4,3,4,3,2,4,1,3,4,2,2,2,5,4,3,2,1,1,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,4,3,2,3,2,3,2,3,1,3,1,1,1,2,2,3,2,1,2,3,2
527.3994,556.2744857142857,35,1,1,2,2,2,2,NA,2,5,4,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,3,2,2,3,1,4,3,1,2,3,1,3,3,4,3,1,2,2,1,1,1,7,3,6,4,5,4,5,3,2,3,2,3,4,3,1,2,1,2,1,2,2,1,1,1,1,3,2,3,3,2,3,3,3,3,2,3,3,2,4,3,5,3,3,3,1,2,4,3,1,3,2,1,2,2,3,2,3,2,2,3,4,2,2,3,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,3,3,2,2,3,2
525.7950882352941,486.82002857142857,35,2,1,NA,NA,2,2,2,2,6,2,2,2,NA,NA,NA,2,3,2,2,1,3,2,2,2,3,2,1,1,1,6,3,6,6,3,6,4,4,3,3,2,3,1,4,4,4,3,3,2,2,2,2,2,4,4,7,7,4,4,4,3,3,3,3,2,2,4,1,NA,1,2,2,2,1,2,1,2,2,3,3,2,4,3,3,3,3,3,4,4,4,3,3,3,4,4,5,3,3,3,2,3,3,3,3,2,2,2,3,3,3,1,1,1,1,1,1,3,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,3,2
