medida500_L,medida500_M,n_students,p01,p02,p03_01,p03_02,p03_03,p03_04,p03_05,p04,p05_01,p05_02,p06_01,p06_02,p06_03,p06_04,p06_05,p07_01,p07_02,p07_03,p07_04,p07_05,p07_06,p07_07,p08,p09,p10_01,p10_02,p10_03,p10_04,p10_05,p10_06,p10_07,p10_08,p10_09,p10_10,p10_11,p10_12,p11,p12_01,p12_02,p12_03,p13_01,p13_02,p13_03,p14_01,p14_02,p14_03,p14_04,p14_05,p14_06,p14_07,p14_08,p14_09,p14_10,p15_01,p15_02,p15_03,p15_04,p15_05,p15_06,p15_07,p15_08,p15_09,p15_10,p16_01,p16_02,p16_03,p16_04,p16_05,p17_01,p17_02,p17_03,p17_04,p17_05,p18_01,p18_02,p18_03,p18_04,p18_05,p18_06,p18_07,p18_08,p18_09,p18_10,p18_11,p19_01,p19_02,p19_03,p19_04,p19_05,p19_06,p20_01,p20_02,p20_03,p20_04,p20_05,p20_06,p20_07,p20_08,p20_09,p20_10,p20_11,p20_12,p20_13,p20_14,p21_01,p21_02,p21_03,p21_04,p21_05,p21_06,p21_07,p21_08,p21_09,p21_10,p21_11,p22_01,p22_02,p22_03,p22_04,p22_05,p22_06,p23_01,p23_02,p23_03,p23_04,p23_05,p23_06,p23_07,p23_08,p23_09,p24_01,p24_02,p24_03,p24_04,p24_05,p24_06,p24_07,p24_08,p24_09,p25_01,p25_02,p25_03,p25_04,p25_05,p25_06,p25_07,p26_01,p26_02,p26_03,p26_04,p26_05,p26_06,p27_01,p27_02,p27_03,p27_04,p27_05,p27_06,p27_07,p27_08,p27_09,p27_10,p27_11,p27_12
484.85188,492.5205357142857,28,2,1,NA,NA,NA,2,NA,2,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,6,6,NA,NA,6,2,NA,2,NA,NA,2,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,4,4,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,3,NA,2,NA,3,3,4,5,3,2,2,3,5,3,1,1,NA,2,2,2,2,2,2,2,2,1,1,4,NA,3,3,1,1,5,5,5,5,4,1,4,5,5,4,4,4,4,3,3,3,3,3,4,4,4,1,4,1,3,1,2,2,2,2,2,4,1,2,2,2,2,2,2,2,2,4,2
527.246,523.9182222222222,27,1,NA,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,7,1,2,2,1,2,2,1,2,2,2,2,2,1,3,3,3,5,3,3,5,2,2,2,2,2,2,1,1,2,2,2,3,2,2,3,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,4,3,2,2,2,2,1,3,4,4,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,2,2,2,2,2,2,2,2,1,1,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,NA,NA,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,3,1
511.5305,491.2556666666667,6,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,7,2,2,2,1,1,1,1,1,1,1,1,1,1,5,1,1,4,1,1,4,2,2,1,1,2,2,1,1,1,1,2,3,3,2,3,2,3,3,2,3,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,3,3,1,2,1,1,1,1,4,4,3,4,3,4,3,2,2,2,3,1,2,4,1,2,2,2,1,2,2,2,1,1,1,3,3,3,2,1,1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,1,1,2,2,1,1,3,2,2,2,2,3,2,2,2,2,3,2
512.9576,496.5209523809524,22,2,1,NA,NA,NA,2,NA,2,NA,3,NA,NA,NA,NA,2,2,1,1,1,1,1,1,1,1,2,3,3,2,4,3,2,2,2,1,3,2,3,NA,1,1,2,1,1,2,2,1,1,2,2,1,1,1,1,2,3,3,2,3,2,3,3,1,3,1,1,1,1,1,1,1,1,1,1,3,4,3,2,4,4,4,4,4,4,3,1,1,2,1,2,3,5,5,5,7,5,4,4,3,4,3,2,2,2,4,1,2,2,2,2,2,2,1,1,1,1,3,3,4,3,4,4,4,1,1,1,2,1,2,4,4,3,3,3,3,3,3,3,3,3,4,4,1,1,2,4,4,2,1,2,1,2,1,3,2,2,2,2,2,2,2,2,2,1,1
424.4882,431.455,10,2,1,2,2,2,2,1,2,6,3,2,2,2,2,2,1,1,1,1,1,2,1,7,1,2,2,1,2,2,1,2,1,2,1,3,1,4,2,4,5,2,4,5,2,2,2,1,1,2,2,1,1,1,2,4,3,2,4,2,4,3,2,4,1,1,2,1,1,1,1,1,1,1,1,1,2,1,3,3,3,1,4,3,3,1,2,1,1,1,1,6,1,2,4,1,7,7,3,3,2,7,3,3,4,1,1,2,2,2,2,2,2,2,2,1,4,4,4,4,1,1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,1,2,NA,1,2,4,2,1,1,2,2,3,3,1,1,3,1
490.343625,497.330625,8,2,1,2,2,2,2,1,2,6,6,2,2,2,2,2,1,2,2,1,1,1,1,7,2,2,1,1,1,4,1,2,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,2,1,2,2,1,1,2,3,2,2,3,2,3,2,2,3,NA,NA,2,NA,NA,NA,NA,NA,NA,2,3,4,4,2,1,3,2,4,4,4,3,1,3,1,1,1,1,6,2,2,5,2,3,3,2,2,2,3,3,2,3,1,1,2,2,2,2,2,1,1,1,1,5,4,4,3,1,1,5,4,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,2,4,4,1,1,1,1,2,1,1,1,1,1,2,3,1,1,2,2,2,4,2,2,2,3,2
496.74704545454546,501.7655,22,1,1,NA,NA,NA,2,NA,2,3,2,2,2,2,1,1,1,1,1,1,1,2,1,7,1,3,3,1,2,2,2,3,1,1,1,2,1,2,2,1,6,2,1,6,1,1,1,1,1,1,1,1,1,1,1,4,2,1,4,1,4,2,1,3,1,1,1,1,1,1,1,1,1,1,2,4,4,4,1,4,4,4,4,4,4,1,1,1,1,1,1,2,1,3,5,5,6,4,3,2,3,4,2,2,7,1,2,2,2,2,2,2,1,2,1,1,5,2,1,1,1,1,4,1,1,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,4,4,1,1,1,1,4,1,1,1,2,1,1,3,1,1,1,2,2,4,2,1,1,4,1
461.5306111111111,444.924,19,2,1,NA,NA,NA,NA,2,2,4,NA,2,2,2,2,2,1,1,1,1,1,1,2,7,1,2,2,1,1,2,2,2,2,1,1,3,1,2,2,1,4,2,1,4,2,2,2,2,2,2,1,3,3,3,1,4,4,1,4,1,4,4,1,4,1,1,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,3,4,4,2,4,3,5,4,4,3,3,4,3,3,3,3,2,2,2,2,2,2,2,2,1,2,2,5,5,5,5,5,5,4,4,4,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1
491.1302,453.2886875,16,2,1,NA,NA,2,NA,NA,2,2,1,2,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,5,3,1,4,3,1,4,2,2,2,2,1,1,1,2,1,1,2,3,3,2,4,2,3,3,2,4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,2,4,4,1,1,1,1,1,1,7,5,7,7,7,7,6,5,3,7,5,7,5,5,1,1,1,2,2,2,1,1,1,1,1,5,4,1,1,1,4,1,2,2,2,1,1,2,3,2,2,2,3,2,2,2,2,2,2,1,1,1,1,1,3,2,1,1,1,1,2,1,3,1,1,1,1,2,1,1,1,1,3,2
490.47275,515.89175,4,1,1,2,2,1,2,1,2,3,1,1,1,1,1,1,1,1,1,1,2,2,2,7,1,2,2,1,2,3,1,1,1,1,1,1,1,2,2,1,5,2,1,5,1,1,1,1,1,2,1,2,1,1,2,2,2,3,2,2,2,2,3,2,1,1,1,2,2,1,1,1,2,2,3,2,3,2,1,4,4,1,2,2,2,1,2,2,1,1,1,4,3,3,4,4,4,3,2,3,3,3,4,4,4,1,2,2,2,1,2,2,1,1,1,1,5,3,2,4,2,2,4,4,2,4,3,4,3,4,4,2,3,3,2,2,3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,2,1,2,3,2,3,2,1,1,3,1
396.30855555555553,361.8383793103448,29,1,1,2,2,2,2,1,2,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,3,3,2,1,3,1,2,2,1,NA,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,2,1,1,2,3,3,2,3,2,3,3,2,3,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,3,3,3,3,3,3,3,4,4,4,4,2,4,3,6,2,6,5,4,3,2,3,2,1,2,3,1,1,2,2,2,2,1,1,1,1,1,2,3,2,1,2,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,3,4,4,3,3,3,3,3,1,1,1,2,1,1,4,2,2,2,2,2,2,3,2,2,3,2
423.1492,400.034,5,1,1,2,2,2,2,2,2,4,1,1,1,1,1,1,1,1,1,1,1,2,2,7,1,2,2,1,2,2,1,2,1,1,1,2,1,3,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,3,2,2,3,2,3,2,2,3,1,1,2,1,1,1,1,1,1,2,1,2,3,1,1,2,1,3,3,3,3,1,2,1,1,1,1,5,3,4,4,3,3,3,2,2,2,2,3,3,2,1,1,2,2,1,2,1,1,1,1,1,5,4,1,1,1,1,4,4,1,4,4,1,4,4,4,3,3,3,3,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
419.7633333333333,344.4843333333333,6,2,1,NA,NA,NA,2,NA,2,3,NA,NA,NA,NA,NA,NA,1,2,2,1,1,1,1,7,2,2,3,NA,2,NA,2,2,4,2,1,2,2,5,2,2,6,1,2,6,1,2,2,3,3,3,1,1,1,1,2,3,2,2,3,2,3,1,2,3,NA,NA,2,NA,NA,NA,NA,NA,NA,2,1,4,3,3,2,4,4,4,4,4,4,1,2,1,1,1,1,3,3,NA,4,4,4,4,3,4,3,3,2,2,2,1,1,NA,2,2,2,2,2,2,1,1,4,4,NA,2,1,1,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3,3,3,1,2,2,1,2,2,2,1,1,1,2,1,1,2,3,2,3,3,3,3,2,3,2,3,2
488.27183333333335,476.11016666666666,6,1,1,2,2,2,NA,NA,2,3,1,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,7,2,1,2,2,2,2,1,2,2,2,1,1,1,4,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,3,2,2,3,2,3,2,2,3,1,1,2,1,1,1,1,1,1,2,3,3,3,1,3,2,1,2,3,3,2,1,1,1,1,1,1,6,3,4,5,4,3,4,3,3,3,4,3,3,2,2,2,2,2,2,2,2,1,2,1,1,4,5,2,2,1,1,4,4,4,4,4,1,4,4,4,3,3,3,3,2,3,3,3,2,3,3,2,2,3,3,3,1,2,1,2,1,2,4,2,1,2,2,2,3,3,1,1,4,1
425.169875,452.19425,8,1,1,2,2,2,2,NA,2,4,1,1,1,1,1,1,1,1,1,1,1,2,2,7,2,2,2,2,2,2,1,2,2,1,1,3,1,4,2,1,1,1,1,3,2,2,2,2,2,2,2,2,2,1,2,3,3,3,3,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,3,3,2,4,1,4,NA,3,4,3,4,1,2,1,1,1,1,6,6,7,6,6,4,4,3,4,4,3,2,2,2,1,2,2,2,2,2,2,1,2,1,1,3,3,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2
422.5163,434.03915,20,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,1,2,1,1,1,1,3,2,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,3,4,4,1,3,4,4,4,4,4,4,2,4,3,1,3,4,7,4,7,4,7,7,5,4,5,4,5,6,5,5,1,2,2,2,2,2,2,2,1,1,1,3,3,2,2,1,1,4,1,1,4,3,3,4,3,4,3,3,2,2,2,3,2,3,2,1,1,3,1,3,1,1,1,2,1,2,1,1,3,2,2,2,2,2,2,2,2,2,3,2
487.23975,452.009,8,2,1,2,2,2,2,2,2,4,3,2,2,2,2,2,1,1,1,1,1,2,2,7,1,3,3,2,2,2,1,1,1,2,1,3,2,1,2,1,3,2,1,3,2,2,2,2,1,3,1,2,3,1,1,3,3,2,2,1,3,3,2,2,1,1,2,1,1,1,1,1,1,2,2,4,3,4,2,4,1,4,4,4,2,4,4,2,3,2,4,7,3,2,5,4,7,4,3,3,3,7,4,4,6,1,1,1,2,2,2,2,1,1,1,1,5,5,1,2,1,1,3,4,3,3,3,3,3,3,4,1,1,1,1,2,1,1,1,1,3,4,1,1,2,1,1,1,1,1,1,1,1,3,1,2,1,1,2,4,2,2,1,3,2
495.3498,485.748,15,1,1,2,2,2,2,1,1,5,1,1,1,1,1,1,1,1,1,1,1,2,1,7,2,2,2,1,1,2,1,1,2,2,1,2,1,2,2,1,3,2,1,2,1,1,1,1,2,2,1,2,2,2,2,3,3,2,3,2,3,3,2,3,1,1,1,1,1,1,1,1,1,2,1,4,3,3,3,4,4,4,4,3,3,1,3,1,1,1,1,7,5,6,7,7,7,7,6,5,7,2,3,2,7,1,2,2,2,2,2,2,1,1,1,1,4,5,2,3,1,1,4,4,4,4,4,4,4,4,4,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,3,3,3,2,2,2,2,3,3,2,2,2
497.4008333333333,492.6383333333333,12,2,1,NA,NA,NA,2,NA,2,6,1,1,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,NA,2,NA,NA,2,2,NA,2,NA,NA,NA,NA,2,1,1,3,1,1,3,1,1,1,1,1,1,1,2,1,1,2,3,2,2,3,2,3,2,2,3,1,1,2,1,1,1,1,1,1,2,1,4,3,1,3,4,4,4,4,4,4,1,2,1,2,2,1,7,7,5,7,4,6,5,3,3,2,4,7,7,7,1,2,2,2,2,2,2,1,1,1,1,5,4,4,5,1,1,4,4,3,3,3,3,3,3,4,3,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,3,2,2,2,3,2,3,2,3,2,3,2
445.00333333333333,416.03411111111114,9,2,1,NA,NA,2,NA,NA,2,5,NA,2,2,NA,NA,NA,1,1,1,1,2,2,1,7,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,5,NA,2,1,NA,2,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,NA,7,NA,NA,NA,NA,3,NA,NA,4,2,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,3,NA,NA,NA,4,NA,NA
443.717,417.49025,8,1,NA,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,7,2,2,2,2,2,2,1,1,2,1,1,1,1,5,1,1,3,1,1,3,1,1,1,1,1,1,1,2,1,1,2,3,2,2,3,2,3,2,2,3,1,1,2,1,1,1,1,1,1,2,4,4,4,3,1,4,4,2,2,2,2,2,2,2,1,1,2,6,1,4,4,4,4,3,3,1,2,3,1,2,3,1,2,2,2,1,2,2,2,1,1,1,3,3,1,2,1,1,4,3,3,4,4,1,1,4,4,3,3,2,2,2,2,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,1,1,1,1,1,1
454.70878571428574,453.4867142857143,14,1,1,NA,NA,NA,2,NA,2,3,1,2,NA,NA,NA,NA,1,1,1,1,1,2,1,7,2,1,2,1,1,1,3,1,3,1,1,1,1,4,1,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,2,3,3,2,3,NA,3,3,2,3,NA,NA,2,NA,NA,1,NA,NA,NA,NA,3,4,3,1,1,4,3,4,4,3,4,1,1,1,1,2,3,3,1,3,6,3,3,3,3,1,3,3,3,3,3,1,2,1,2,2,2,2,1,1,1,1,3,3,3,3,1,1,4,4,4,4,4,1,4,4,4,3,3,3,3,3,3,3,3,3,4,4,3,4,2,4,4,1,1,1,1,1,1,3,2,3,3,2,3,2,3,2,2,3,2
408.0316,417.7004,5,1,1,NA,NA,NA,2,NA,2,3,3,NA,NA,NA,NA,2,1,1,1,1,1,2,2,7,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,3,2,3,3,2,3,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,4,3,2,1,3,3,4,3,3,3,2,1,1,1,1,1,7,1,4,5,4,3,4,2,3,3,3,4,3,6,1,2,2,2,1,2,2,2,1,1,1,5,5,4,4,3,2,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2
463.11625,462.01775,4,2,1,NA,NA,NA,2,NA,2,1,3,2,2,2,2,2,1,2,2,1,1,1,1,7,1,4,2,1,1,4,1,1,4,4,1,4,1,5,1,1,3,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4,1,1,1,2,1,1,1,1,1,1,2,1,4,4,1,1,4,1,4,4,1,1,1,1,1,1,1,1,7,1,3,7,3,4,4,3,2,2,2,1,2,3,1,2,2,2,2,2,2,1,2,1,1,5,5,4,1,1,1,4,4,4,4,4,1,1,1,1,1,3,2,2,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3,1,4,1,1,4,1
441.55133333333333,403.6777142857143,7,2,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,7,1,2,2,2,2,3,1,2,2,3,1,2,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,3,2,2,3,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,4,4,3,4,4,3,3,3,3,2,3,3,7,4,3,4,2,2,2,3,3,3,2,2,2,2,1,1,2,2,1,2,1,2,1,1,1,3,4,1,2,1,1,3,3,3,3,3,3,3,4,4,3,2,3,2,2,2,2,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,3,2,2,2,2,2,2,2,1,1,2,1
427.06275862068964,419.95274074074075,59,1,2,2,2,1,2,1,2,3,1,1,1,1,1,1,2,1,1,1,1,1,1,7,1,1,2,3,1,2,1,1,2,2,1,2,1,3,2,1,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,3,3,2,3,2,3,3,2,3,1,1,1,1,1,1,1,1,1,1,3,3,3,2,3,3,3,2,2,3,3,2,2,1,1,3,2,5,3,4,4,4,3,3,3,3,3,4,3,3,4,1,1,2,2,2,2,2,1,2,2,1,2,2,2,1,1,1,4,4,3,4,4,4,4,4,4,2,2,3,3,2,2,2,2,2,3,3,3,3,3,3,3,1,1,1,1,1,1,3,2,2,3,3,2,2,2,2,2,2,2
423.1061818181818,409.4289090909091,11,1,1,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,7,1,2,2,1,2,2,1,1,2,2,1,1,1,5,2,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,3,2,2,3,2,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,4,4,1,2,4,2,4,2,3,3,1,2,1,1,1,1,4,2,3,7,3,5,4,2,2,3,4,1,1,1,1,2,2,2,2,2,2,1,1,1,1,5,4,2,4,1,1,3,3,3,4,4,1,4,4,4,2,3,3,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,3,3,1,1,2,1,2
415.2829090909091,401.49518181818183,11,2,1,NA,2,NA,2,NA,2,6,2,2,NA,2,NA,NA,1,1,1,1,1,2,1,7,1,2,3,1,2,2,4,4,3,2,1,4,2,1,2,2,4,1,1,4,1,2,1,2,2,2,1,2,1,2,3,3,2,3,3,2,3,2,2,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,4,4,4,4,1,NA,1,1,1,1,6,5,5,5,3,5,5,3,3,5,4,4,5,5,2,2,2,2,1,2,2,2,2,1,1,5,5,3,3,1,1,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,NA,2,2,1,1,3,2,2,1,1,2,2,3,2,2,2,2
463.3535,443.2464,10,2,1,NA,NA,NA,2,NA,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,3,2,3,3,3,4,1,1,2,2,4,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,4,4,NA,1,1,1,4,NA,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,4,1,1,4,NA,4,4,4,1,1,3,2,1,1,1,7,7,7,7,7,7,7,3,2,3,4,3,3,3,2,2,2,1,1,2,2,2,1,2,1,5,5,4,4,1,1,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,1,1,1,1,4,1,1,1,1,1,2,1,1,1,3,4
387.55809999999997,410.64433333333335,10,1,1,NA,2,NA,NA,NA,2,2,1,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,4,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
464.881125,452.361875,8,1,1,1,2,2,2,1,2,6,1,2,2,2,2,2,1,1,1,1,1,2,2,7,1,2,2,1,2,2,1,1,2,1,1,1,2,4,3,1,3,1,1,3,1,2,1,2,1,1,1,2,2,2,3,3,2,2,2,2,3,1,2,2,1,1,2,NA,NA,1,1,1,1,2,1,4,4,2,2,4,4,4,4,4,4,1,2,1,1,1,1,7,2,2,7,1,3,3,1,3,3,4,2,3,3,1,2,2,2,2,2,2,1,1,1,1,4,3,2,3,1,2,4,1,1,1,2,2,4,4,4,3,4,2,4,4,4,3,3,3,1,1,1,1,2,2,2,2,1,2,1,1,1,3,2,2,2,1,2,3,3,2,3,4,4
454.6365,490.83183333333335,6,1,1,2,2,NA,NA,NA,2,6,6,2,2,2,2,2,1,2,2,2,2,2,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,2,1,3,3,3,1,2,3,2,2,2,2,2,2,2,2,2,2,1,4,4,1,1,4,4,4,4,4,4,1,2,1,1,1,1,6,3,4,7,4,7,7,6,4,4,4,6,6,6,1,1,2,2,2,2,2,2,2,1,1,4,3,3,4,3,NA,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,2,1,1,1,1,1,4,4,2,1,1,1,1,1,2,2,2,3,3,2,3,2,3,2,3,2
527.9233823529412,519.4234705882353,34,1,1,2,2,NA,2,NA,2,3,1,2,NA,NA,NA,NA,2,1,1,1,1,1,1,NA,1,1,2,1,1,3,1,3,2,1,1,1,2,2,NA,NA,4,NA,NA,4,2,2,1,2,2,2,1,1,2,1,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,3,2,3,1,3,3,3,3,3,4,1,2,2,1,2,3,4,2,5,6,3,4,3,3,4,3,5,1,3,4,2,2,2,2,1,2,1,1,2,1,1,5,4,3,3,1,2,4,4,5,5,5,5,4,4,4,3,3,3,3,3,3,4,4,3,1,4,1,1,2,2,2,1,1,1,1,1,2,4,2,3,3,2,2,2,3,1,1,1,3
461.2338571428571,490.76800000000003,14,1,1,NA,NA,NA,2,NA,2,5,3,2,2,2,2,2,1,1,1,1,1,1,2,7,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,2,1,1,1,2,1,2,2,2,1,1,1,1,2,3,2,3,3,2,3,2,3,3,1,1,2,1,1,1,1,1,1,1,3,4,4,3,1,2,2,4,4,4,4,1,1,1,1,1,1,3,2,2,1,1,2,2,1,2,3,3,3,2,1,1,1,1,1,1,2,2,1,1,1,1,4,3,2,1,1,1,4,4,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,2,2,2,2,2,2,2,2,2,2
487.5082857142857,503.5077142857143,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1
506.27447222222224,467.65705882352944,36,2,1,2,2,2,2,NA,2,6,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,NA,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,3,2,2,3,1,3,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,4,4,4,4,4,4,1,2,1,1,2,2,7,6,7,7,7,7,7,3,7,7,6,6,6,7,1,1,2,2,2,2,2,1,1,1,1,4,4,4,1,1,1,1,1,1,4,4,1,4,4,4,3,3,3,3,3,3,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,4,1,1,1,3,1
